Classifier	p
GB	0.06224135732836271
GB	0.10657384461821456
GB	0.06737501531358009
GB	0.05319268300991771
GB	0.7594053015001485
GB	0.06451409115764307
GB	0.11726460834066439
GB	0.05520626059525523
GB	0.05427655557706381
GB	0.0672359894069818
GB	0.32675488402205877
GB	0.35123550903429035
GB	0.05308639356287074
GB	0.05152384792735017
GB	0.8860594282693393
GB	0.10747199848642554
GB	0.45788756151043664
GB	0.06833506115794524
GB	0.062300895101894564
GB	0.16362265651274596
GB	0.08469526366370218
GB	0.05937701746386635
GB	0.5996249762541993
GB	0.10261618789682288
GB	0.05534272194753891
GB	0.12001651601849822
GB	0.10302605671212693
GB	0.6118142955391263
GB	0.29282545283813566
GB	0.13423164952200145
GB	0.08676809814981228
GB	0.05509812444142409
GB	0.07991114577831454
GB	0.9639260994860555
GB	0.5358204494783035
GB	0.19631008760079668
GB	0.22902295649557847
GB	0.4637840963574935
GB	0.2541629843271229
GB	0.05070085524160871
GB	0.052388055439782005
GB	0.15410714657385646
GB	0.07763407376392181
GB	0.0487505040834282
GB	0.7383042277234345
GB	0.6454033309375274
GB	0.05465217976264947
GB	0.14813308680144646
GB	0.15979470169965881
GB	0.41813277389568737
GB	0.12163411432622842
GB	0.3219494073495979
GB	0.24503641225855305
GB	0.867775317551358
GB	0.05798855770817703
GB	0.15756159989256924
GB	0.07800875975689586
GB	0.24522817179770487
GB	0.2390201613175531
GB	0.05975924290431695
GB	0.1362053339730347
GB	0.9104982347897221
GB	0.06097697282032737
GB	0.2703968842959307
GB	0.05582726287084519
GB	0.2253923398200109
GB	0.6834625481126912
GB	0.056465765676703125
GB	0.4183386422213477
GB	0.4787693433553203
GB	0.6669139245978136
GB	0.053003866644989524
GB	0.15625669245319787
GB	0.056153300376812716
GB	0.25888548395613575
GB	0.06463946333109594
GB	0.9127869871526042
GB	0.08972321313447412
GB	0.13659643285654943
GB	0.1716042981408414
GB	0.05509884700707462
GB	0.11506343571684721
GB	0.5430052750387356
GB	0.11624399201723991
GB	0.05571940013740036
GB	0.2842583061963441
GB	0.8687536931127903
GB	0.056465765676703125
GB	0.686320581409312
GB	0.056465765676703125
GB	0.3845247730093522
GB	0.07873110321199249
GB	0.4540967939548346
GB	0.048357820764858124
GB	0.13475576455069488
GB	0.06631300465847866
GB	0.8051231932124423
GB	0.08140188614280483
GB	0.13442685123936188
GB	0.052027042826150366
GB	0.7350302779173054
GB	0.11253029906703682
GB	0.5504278697436701
GB	0.05680978222654739
GB	0.5962691984828619
GB	0.3870739546383811
GB	0.056465765676703125
GB	0.056106774090507454
GB	0.051257785178708826
GB	0.23594956207077916
GB	0.5975994980144951
GB	0.676059908200221
GB	0.05671518469787894
GB	0.0888441008235874
GB	0.0654746136440277
GB	0.053417441749078406
GB	0.11489831453106217
GB	0.38783406842026924
GB	0.08216393228929633
GB	0.08986765127829617
GB	0.1569205336031779
GB	0.710312972063781
GB	0.0584741811880303
GB	0.1017447482376294
GB	0.2782559778704401
GB	0.6113628915441756
GB	0.05551302835453262
GB	0.34411131412808493
GB	0.05645489337074848
GB	0.05265023248468064
GB	0.5003156040475649
GB	0.31245405564836887
GB	0.6541254454927266
GB	0.05424243762076252
GB	0.46522366957312283
GB	0.055460525619555646
GB	0.7246152575294827
GB	0.27064384142160175
GB	0.6007415312415272
GB	0.2090087371005286
GB	0.46363440408555756
GB	0.07546302974703716
GB	0.056935268144000906
GB	0.10520889009856792
GB	0.11735175617266086
GB	0.08072399418080146
GB	0.05461324130068641
GB	0.09031111807659493
GB	0.45470225199521414
GB	0.19953838667616314
GB	0.5498595387681211
GB	0.0852532101454078
GB	0.0551204836067483
GB	0.062018720154888705
GB	0.10090810741554351
GB	0.19601600413841347
GB	0.056465765676703125
GB	0.5398468705400014
GB	0.18481371702108262
GB	0.07304965672338257
GB	0.7951017954213935
GB	0.6593861864480743
GB	0.750600627901612
GB	0.10075468943406776
GB	0.05176662514427932
GB	0.7778089226045802
GB	0.302836228473484
GB	0.3180663770991139
GB	0.05649760180835795
GB	0.2528768192933763
GB	0.7793548054170668
GB	0.6021714022620915
GB	0.37610730367736744
GB	0.058786544730609964
GB	0.11199458322711721
GB	0.24793887413959112
GB	0.11280359360076159
GB	0.10858830012071682
GB	0.17424433166521378
GB	0.05299297045562935
GB	0.1068001925323316
GB	0.430700490429148
GB	0.23142719216692098
GB	0.05860117801869529
GB	0.2629000187901341
GB	0.05522624608076918
GB	0.055253181172993306
GB	0.36688324028253627
GB	0.06521928602613845
GB	0.3905203406701638
GB	0.22168044330094167
GB	0.058449488824835444
GB	0.4206425342296325
GB	0.056654373556477566
GB	0.12674615970117023
GB	0.11836977255045426
GB	0.5981441425582145
GB	0.05392738048083453
GB	0.05625355246854756
GB	0.15827362122680266
GB	0.09535507546026367
GB	0.06939458051654802
GB	0.05886117078364955
GB	0.11360022034750887
GB	0.09857661985433287
GB	0.056465765676703125
GB	0.10672099720226244
GB	0.360590251825481
GB	0.05939910683611797
GB	0.15786128177699657
GB	0.0549274617726853
GB	0.2569837689346143
GB	0.056364106530887394
GB	0.2166084640939743
GB	0.42174640377346273
GB	0.8775438250931475
GB	0.23489653666362126
GB	0.05607743839995227
GB	0.47231707891363117
GB	0.05296118240233074
GB	0.056465765676703125
GB	0.05680055263514046
GB	0.48947568307258676
GB	0.07787515840959923
GB	0.735301321338328
GB	0.07108557101899345
GB	0.5876325640738981
GB	0.2789385942163124
GB	0.0947424076886814
GB	0.14476978823909215
GB	0.15188138434625417
GB	0.08264135729239634
GB	0.11291098879878751
GB	0.18315223408896875
GB	0.9266442444482544
GB	0.6094504047832123
GB	0.05427655557706381
GB	0.05484986104856117
GB	0.5333502363247111
GB	0.21683985776695028
GB	0.056465765676703125
GB	0.07116495668069985
GB	0.8747738863994062
GB	0.05376159989595999
GB	0.055689473915378755
GB	0.056465765676703125
GB	0.7521819556392462
GB	0.09294223374070468
GB	0.05556100032989662
GB	0.7516294666822918
GB	0.16719868990709041
GB	0.08043065878068142
GB	0.05615156167870131
GB	0.45972510010652523
GB	0.6447640398887287
GB	0.05476732671628232
GB	0.05638001760796992
GB	0.1223638305731521
GB	0.14628036181550944
GB	0.15470434030074282
GB	0.26225020230454316
GB	0.8201266332453714
GB	0.5418416874451609
GB	0.054995909666192215
GB	0.5673993051231876
GB	0.05373238785724715
GB	0.07426508364895586
GB	0.29203527810864344
GB	0.42429516129197686
GB	0.10050952306150086
GB	0.048340112209222644
GB	0.09255922840361451
GB	0.39819981106227453
GB	0.05527625206097864
GB	0.05261700048832113
GB	0.06885647871613357
GB	0.06300006434395648
GB	0.0591279068375212
GB	0.6452747632112494
GB	0.3739729124710436
GB	0.1288460159089154
GB	0.42538246915082256
GB	0.8995483912633515
GB	0.05483488395222695
GB	0.24617394909707646
GB	0.5336835821587113
GB	0.05788979435574676
GB	0.12855997976605013
GB	0.37414319069015867
GB	0.3608281560280684
GB	0.2302305927559722
GB	0.056465765676703125
GB	0.05198024025172802
GB	0.05509812444142409
